split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
test,Naive inherited-label classifier,I,Epithelial cells,I,109,0.277244214243438,0.5600615312522669
test,Naive inherited-label classifier,I,Fibroblasts,II_III,31,0.3567847505658343,0.8320532647703619
test,Naive inherited-label classifier,I,NK cells,II_III,81,0.35113608166620786,0.6239368161612293
test,Naive inherited-label classifier,I,MAST cells,II_III,35,0.2894580049418334,0.41160827017926427
test,Naive inherited-label classifier,I,Epithelial cells,II_III,109,0.24817084648781712,0.6084247230008516
test,Naive inherited-label classifier,I,T lymphocytes,II_III,248,0.2324510503082818,0.46670191617269213
test,Naive inherited-label classifier,I,Myeloid cells,II_III,168,0.20823368467738113,0.35395040552069035
test,Naive inherited-label classifier,I,Endothelial cells,II_III,29,0.1659067628033448,0.2948837402793906
test,Naive inherited-label classifier,I,B lymphocytes,II_III,43,0.08518107014532943,0.1335740804038815
test,Naive inherited-label classifier,I,Undetermined,II_III,2,0.022432816473079098,0.02361394231927838
test,Naive inherited-label classifier,I,Endothelial cells,IV,29,0.49701470615988813,0.7342180868061036
test,Naive inherited-label classifier,I,Epithelial cells,IV,109,0.4745849392687449,0.957057621429031
test,Naive inherited-label classifier,I,MAST cells,IV,35,0.3557524495786064,0.607577600556691
test,Naive inherited-label classifier,I,NK cells,IV,81,0.3120531444814349,0.6672846591182401
test,Naive inherited-label classifier,I,B lymphocytes,IV,43,0.2772175542426211,0.5393541644657294
test,Naive inherited-label classifier,I,Undetermined,IV,2,0.24066663382372144,0.35028652655029646
test,Naive inherited-label classifier,I,T lymphocytes,IV,248,0.23241389117906655,0.46707098656495144
test,Naive inherited-label classifier,I,Fibroblasts,IV,31,0.22887921694226068,0.6159714419857959
test,Naive inherited-label classifier,I,Myeloid cells,IV,168,0.2260887226357262,0.6571255750566672
test,Naive inherited-label classifier,II_III,Undetermined,I,1,0.582786276550217,0.582786276550217
test,Naive inherited-label classifier,II_III,Myeloid cells,I,53,0.5448278560686862,0.8346216469768716
test,Naive inherited-label classifier,II_III,T lymphocytes,I,138,0.5314218946672105,0.8270952647910549
test,Naive inherited-label classifier,II_III,MAST cells,I,3,0.5163611527387199,0.7618740677466486
test,Naive inherited-label classifier,II_III,B lymphocytes,I,40,0.47348811399940677,0.7287840141708916
test,Naive inherited-label classifier,II_III,Endothelial cells,I,1,0.352733878815904,0.352733878815904
test,Naive inherited-label classifier,II_III,NK cells,I,5,0.32167260203565334,0.4408321170296564
test,Naive inherited-label classifier,II_III,Epithelial cells,I,10,0.3030551747609799,0.4117512422680824
test,Naive inherited-label classifier,II_III,Epithelial cells,II_III,10,0.42860011706058937,0.6150162418311742
test,Naive inherited-label classifier,II_III,MAST cells,II_III,3,0.24873206613657317,0.322936587825424
test,Naive inherited-label classifier,II_III,Myeloid cells,II_III,53,0.15859668267831928,0.2858633402856092
test,Naive inherited-label classifier,II_III,NK cells,II_III,5,0.14553760115716713,0.21514903203940983
test,Naive inherited-label classifier,II_III,T lymphocytes,II_III,138,0.14017210487521556,0.32713914447946474
test,Naive inherited-label classifier,II_III,Endothelial cells,II_III,1,0.1244709971268293,0.1244709971268293
test,Naive inherited-label classifier,II_III,B lymphocytes,II_III,40,0.05934167830131125,0.10705318622484945
test,Naive inherited-label classifier,II_III,Undetermined,II_III,1,0.0555171311037065,0.0555171311037065
test,Naive inherited-label classifier,II_III,NK cells,IV,5,0.5327897968071795,0.6210906016313963
test,Naive inherited-label classifier,II_III,Endothelial cells,IV,1,0.5227951240572667,0.5227951240572667
test,Naive inherited-label classifier,II_III,B lymphocytes,IV,40,0.4671702076992821,0.7696127685940961
test,Naive inherited-label classifier,II_III,Undetermined,IV,1,0.3616965923460766,0.3616965923460766
test,Naive inherited-label classifier,II_III,T lymphocytes,IV,138,0.32840600045757407,0.6537980501953724
test,Naive inherited-label classifier,II_III,Myeloid cells,IV,53,0.29657546125299444,0.7622886424458222
test,Naive inherited-label classifier,II_III,Epithelial cells,IV,10,0.2683447081784308,0.5340075480448438
test,Naive inherited-label classifier,II_III,MAST cells,IV,3,0.23490678112470678,0.36386790563973026
test,Naive inherited-label classifier,IV,B lymphocytes,I,195,0.30903043173749856,0.5951843637943515
test,Naive inherited-label classifier,IV,Fibroblasts,I,6,0.2755701716553868,0.5968461446917261
test,Naive inherited-label classifier,IV,T lymphocytes,I,344,0.2579430991035325,0.5749441813397854
test,Naive inherited-label classifier,IV,MAST cells,I,1,0.2470982667893876,0.2470982667893876
test,Naive inherited-label classifier,IV,NK cells,I,34,0.21587907071697252,0.404526939040864
test,Naive inherited-label classifier,IV,Undetermined,I,8,0.1471465885009487,0.2913675910608167
test,Naive inherited-label classifier,IV,Myeloid cells,I,160,0.10491042420170564,0.2691165065294317
test,Naive inherited-label classifier,IV,Epithelial cells,I,267,0.09041303503823694,0.20924874424309248
test,Naive inherited-label classifier,IV,Oligodendrocytes,I,6,0.0042039477301387,0.0078571838136001
test,Naive inherited-label classifier,IV,Oligodendrocytes,II_III,6,0.22106748714803612,0.3768976878919619
test,Naive inherited-label classifier,IV,Fibroblasts,II_III,6,0.16117694956440157,0.37348196608532597
test,Naive inherited-label classifier,IV,NK cells,II_III,34,0.10533031229853332,0.2632715801873584
