split,model,Stage_cat,Cell_type,class,n_cells,mean_prob,q90_prob
train,Categorical EM-MMIL,I,Myeloid cells,I,271,0.5415243518518765,0.9303136908739392
train,Categorical EM-MMIL,I,T lymphocytes,I,762,0.5127968777428715,0.8300033800561709
train,Categorical EM-MMIL,I,Fibroblasts,I,13,0.2694768529672967,0.5970632404033118
train,Categorical EM-MMIL,I,Undetermined,I,5,0.2135599520707092,0.3624919099039319
train,Categorical EM-MMIL,I,NK cells,I,58,0.1685332918985375,0.34845851743553274
train,Categorical EM-MMIL,I,MAST cells,I,19,0.16743894479400964,0.30036981939968715
train,Categorical EM-MMIL,I,Endothelial cells,I,9,0.14397222350904693,0.45960903160262506
train,Categorical EM-MMIL,I,Epithelial cells,I,75,0.025113972878607446,0.0006266929105854435
train,Categorical EM-MMIL,I,Fibroblasts,II_III,13,0.437509982556205,0.9408296802373292
train,Categorical EM-MMIL,I,NK cells,II_III,58,0.07515678362641717,0.20176158196600466
train,Categorical EM-MMIL,I,Myeloid cells,II_III,271,0.07232177858819551,0.182868790137188
train,Categorical EM-MMIL,I,MAST cells,II_III,19,0.019589069533297854,0.043436980257946685
train,Categorical EM-MMIL,I,Endothelial cells,II_III,9,0.016193554303182856,0.035987117636324034
train,Categorical EM-MMIL,I,T lymphocytes,II_III,762,0.007562173356983216,0.01696053025431363
train,Categorical EM-MMIL,I,Epithelial cells,II_III,75,0.005789663160395367,0.0003419845866785809
train,Categorical EM-MMIL,I,Undetermined,II_III,5,0.00069366743465866,0.0014733550009489401
train,Categorical EM-MMIL,I,B lymphocytes,II_III,298,0.000497645604297452,0.0010352267117954307
train,Categorical EM-MMIL,I,Epithelial cells,IV,75,0.9690963639609972,0.9999999998562459
train,Categorical EM-MMIL,I,Endothelial cells,IV,9,0.8398342221877702,0.9981652208938336
train,Categorical EM-MMIL,I,MAST cells,IV,19,0.8129719856726926,0.9390715874133103
train,Categorical EM-MMIL,I,Undetermined,IV,5,0.7857463804946321,0.9267721829968809
train,Categorical EM-MMIL,I,NK cells,IV,58,0.7563099244750454,0.9779330696894303
train,Categorical EM-MMIL,I,T lymphocytes,IV,762,0.47964094890014525,0.8760254255655744
train,Categorical EM-MMIL,I,B lymphocytes,IV,298,0.41840160820517486,0.7193120037001122
train,Categorical EM-MMIL,I,Myeloid cells,IV,271,0.3861538695599279,0.9960890064629372
train,Categorical EM-MMIL,I,Fibroblasts,IV,13,0.2930131644764983,0.8616030025797439
train,Categorical EM-MMIL,II_III,Myeloid cells,I,122,0.39302080384665855,0.8736159916153079
train,Categorical EM-MMIL,II_III,T lymphocytes,I,226,0.3765994453909882,0.7413395478795101
train,Categorical EM-MMIL,II_III,B lymphocytes,I,57,0.356807109849346,0.6814760404471178
train,Categorical EM-MMIL,II_III,MAST cells,I,13,0.18857014120700774,0.32743735391743767
train,Categorical EM-MMIL,II_III,Undetermined,I,2,0.13162392357322594,0.17652799370691336
train,Categorical EM-MMIL,II_III,NK cells,I,46,0.11521722602431113,0.2633829634774647
train,Categorical EM-MMIL,II_III,Fibroblasts,I,34,0.10861136366835467,0.225032496403241
train,Categorical EM-MMIL,II_III,Oligodendrocytes,I,10,0.023389115939294318,0.03806945169885501
train,Categorical EM-MMIL,II_III,Epithelial cells,I,70,0.014239473905709397,0.00010255884961524277
train,Categorical EM-MMIL,II_III,Endothelial cells,I,3,0.0050107013352633,0.0106193538310117
train,Categorical EM-MMIL,II_III,Oligodendrocytes,II_III,10,0.9766106747851631,0.9992449953952394
train,Categorical EM-MMIL,II_III,Fibroblasts,II_III,34,0.8061950154513756,0.985893429424788
train,Categorical EM-MMIL,II_III,Myeloid cells,II_III,122,0.0624052855377367,0.18988688835883447
train,Categorical EM-MMIL,II_III,NK cells,II_III,46,0.05403997934420772,0.1501406422377051
train,Categorical EM-MMIL,II_III,MAST cells,II_III,13,0.02825418676602426,0.0735774332729439
train,Categorical EM-MMIL,II_III,Epithelial cells,II_III,70,0.015302773498540478,6.873885908384306e-05
train,Categorical EM-MMIL,II_III,T lymphocytes,II_III,226,0.013985772532790857,0.03461084643703115
train,Categorical EM-MMIL,II_III,Endothelial cells,II_III,3,0.0009935410948279319,0.00227871919648496
